id,pais,iso_3,nivel,entidade,regiao,ano,data_completa,status,fonte,tipo_evidencia,cor_mapa,url_documento,url_referencia,fator_risco_wwa,justificativa,observacoes,verificado,adm1_ne_id,lat,lon
80,Austrália,AUS,municipal,Mount Barker District Council,SA,2019.0,4 Nov 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.mountbarker.sa.gov.au/__data/assets/pdf_file/0019/319051/11-04-November-2019-Council-Meeting-Minutes.pdf,,,,Recognised CE,False,1159313267.0,-35.0641302,138.8586385
81,Austrália,AUS,municipal,Moreland City Council,VIC,2018.0,12 Sep 2018,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/ced-regions-in-australia/,,,,Acknowledged CE,False,1159313263.0,-37.7543377,144.9618405
82,Austrália,AUS,municipal,Mornington Peninsula Shire Council,VIC,2019.0,13 Aug 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/ced-regions-in-australia/,,,,Acknowledged CE,False,1159313263.0,-38.3312575,145.0810687
83,Austrália,AUS,municipal,Moyne Shire Council,VIC,2019.0,22 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://www.moyne.vic.gov.au/Your-Council/Council-and-Councillors/Council-Meetings/Council-Meeings-Minutes-and-Agendas,https://www.standard.net.au/story/6452180/shire-backs-calls-to-declare-climate-emergency/?cs=72,,,Recognised CE,False,1159313263.0,-38.1862038,142.3722076
84,Austrália,AUS,municipal,Mundaring Shire Council,WA,2019.0,10 Dec 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.mundaring.wa.gov.au/AboutCouncil/Council/Documents/Unconfirmed%20Minutes%20-%20Ordinary%20Council%20meeting%2010%20December%202019.pdf,,,,Declared CE,False,1159315805.0,-31.883877,116.1940677
85,Austrália,AUS,municipal,Murray Bridge Council,SA,2019.0,14 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.murraybridge.sa.gov.au/__data/assets/pdf_file/0016/340261/Full-Council-Minutes-14-October-2019-resized.pdf,,,,Declared CE,False,1159313267.0,-35.1309451,139.2651638
86,Austrália,AUS,municipal,Newcastle City Council,NSW,2019.0,28 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.newcastle.nsw.gov.au/getattachment/ac181a65-d216-4a55-84f8-df16f9d44897/Documentation-Ordinary-Council-Meeting-28-May-2019.aspx,,,,Recognised CE,False,1159313299.0,-32.9192953,151.7795348
87,Austrália,AUS,municipal,Nillumbik Shire Council,VIC,2022.0,26 Apr 2022,ativo,CEDAMIA,declaracao-formal,amarelo,https://nillumbik.infocouncil.biz/Open/2022/04/CM_26042022_MIN_1190_WEB.htm,,,,Declared CE,False,1159313263.0,-37.6147785,145.2462918
88,Austrália,AUS,municipal,Noosa Shire Council,QLD,2019.0,18 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.noosa.qld.gov.au/documents/40217326/41799446/2019-07-18%20Ordinary%20Meeting%20Minutes.pdf,https://www.brisbanetimes.com.au/national/queensland/why-this-south-east-queensland-council-declared-a-climate-emergency-20190724-p52acd.html,,,Declared CE,False,1159315807.0,-26.3182442,152.9307975
89,Austrália,AUS,municipal,North Sydney Council,NSW,2019.0,22 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/07/North-Sydney-Minutes-2.pdf,,,,Recognised CE,False,1159313299.0,-33.8343157,151.2091974
90,Austrália,AUS,municipal,Northern Beaches Council,NSW,2019.0,27 Aug 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://files.northernbeaches.nsw.gov.au/sites/default/files/documents/meetings/edit-meeting/em-council-meeting-tuesday-27-august-2019/signedminutes-ordinarycouncilmeeting-20190827.pdf,https://www.facebook.com/TheSustainableHour/photos/a.571288192944360/3119298564809964/?type=3&theater&notif_t=page_post_reaction&notif_id=1569726481727720,,,Declared CE,False,1159313299.0,-33.6978586,151.2438809
91,Austrália,AUS,municipal,Northern Midlands Council,TAS,2020.0,19 Oct 2020,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.northernmidlands.tas.gov.au/source-assets/files/2020-Council-Minutes/2020-10-19-MINUTES-open-council.pdf,https://www.examiner.com.au/story/6989545/states-fourth-council-declares-climate-emergency/,,,Declared CE,False,1159313261.0,-41.8798625,147.4362844
92,Austrália,AUS,municipal,Onkaparinga City Council,SA,2023.0,30 Jan 2023,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.onkaparingacity.com/files/sharedassets/public/agendas-and-minutes/ceopmc/council-meetings/minutes-of-adjourned-council-meeting-17-january-2023-held-on-30-january-2023-final.pdf,,,,Declared CE,False,1159313267.0,-35.1867067,138.5820264
93,Austrália,AUS,municipal,Port Adelaide Enfield City Council,SA,2019.0,8 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cityofpae.sa.gov.au/__data/assets/pdf_file/0025/410695/Minutes-Council-Meeting-8-October.pdf,,,,Recognised CE,False,1159313267.0,-34.8257526,138.5041811
94,Austrália,AUS,municipal,Port Lincoln City Council,SA,2019.0,19 Aug 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.portlincoln.sa.gov.au/__data/assets/pdf_file/0026/154286/9.24.1.2-MIN201934-20190819-PUBLIC.pdf?fbclid=IwAR3_09cr1I9h5ij3dkm-pgKsws5rBQy7BygiyGwzgeVIoFkG4beSM537_ks,https://www.portlincolntimes.com.au/story/6362455/a-role-to-play-in-climate-change/,,,Recognised CE,False,1159313267.0,-34.7211905,135.8592218
95,Austrália,AUS,municipal,Port Macquarie-Hastings Council,NSW,2021.0,17 Mar 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://portmacquarie.infocouncil.biz/Open/2021/03/OC_17032021_MIN.PDF,https://www.portnews.com.au/story/7171618/council-declares-we-are-in-a-global-climate-emergency/,,,Declared CE,False,1159313299.0,-31.4212246,152.4890645
96,Austrália,AUS,municipal,Port Phillip City Council,VIC,2019.0,18 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://www.portphillip.vic.gov.au/default/Draft%20Minutes%2018%20September%20Ordinary%20Council%20Meeting%20-%20Updated.pdf,,,,Declared CE,False,1159313263.0,-38.1046482,144.7798547
97,Austrália,AUS,municipal,Queenscliffe Borough Council,VIC,2019.0,19 Dec 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.queenscliffe.vic.gov.au/images/council/council_meetings/Minutes_Ordinary_Meeting_of_Council_19_December_2019.pdf,https://www.facebook.com/groups/965054117165818/permalink/1034116026926293/,,,Declared CE,False,1159313263.0,-38.265028,144.6651318
98,Austrália,AUS,municipal,Randwick City Council,NSW,2019.0,30 Apr 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://businesspapers.randwick.nsw.gov.au/Open/2019/04/OC_30042019_MIN.PDF,,,,Acknowledged CE,False,1159313299.0,-33.9455167,151.2440302
99,Austrália,AUS,municipal,Ryde City Council,NSW,2019.0,28 May 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.ryde.nsw.gov.au/files/assets/public/council-meetings/2019/council-meeting-28-may-2019-minutes.pdf,https://www.pv-magazine-australia.com/2020/04/21/solar-to-pay-for-a-ticket-to-ryde/,,,Acknowledged CE,False,1159313299.0,-33.8015751,151.1046052
100,Austrália,AUS,municipal,Salisbury City Council,SA,2019.0,28 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/11/Salisbury-SA-28_10_2019_-_Minutes_-_Council_Meeting.pdf,,,,Declared CE,False,1159313267.0,-34.7684459,138.6117546
101,Austrália,AUS,estadual,South Australia state parliament,SA,2022.0,31 May 2022,ativo,CEDAMIA,declaracao-formal,laranja,http://hansardpublic.parliament.sa.gov.au/Pages/DateDisplay.aspx#/DateDisplay/HANSARD-11-44793/HANSARD-11-44788,https://www.environment.sa.gov.au/news-hub/news/articles/2022/06/south-australia-declares-climate-emergency,,,Declared CE,False,1159313267.0,-37.7748432,145.0915278
102,Austrália,AUS,municipal,Stonnington City Council,VIC,2020.0,17 Feb 2020,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.stonnington.vic.gov.au/Council/Meetings-and-Agenda/Council-Meetings-and-Agendas-2020/17-February-2020,https://www.miragenews.com/city-of-stonnington-declares-a-climate-emergency/,,,Recognised CE,False,1159313263.0,-37.8613177,145.0390671
103,Austrália,AUS,municipal,Strathbogie Shire Council,VIC,2021.0,20 Apr 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.strathbogie.vic.gov.au/images/Council_Minutes_and_Agendas/20210420_Minutes_Decisions_Council%20Meeting_April%202021.pdf,,,,Declared CE,False,1159313263.0,-36.723135,145.3745192
104,Austrália,AUS,municipal,Sunshine Coast Council,QLD,2021.0,10 Nov 2021,ativo,CEDAMIA,declaracao-formal,amarelo,https://sunshinecoast.infocouncil.biz/RedirectToDoc.aspx?URL=Open/2021/11/OM_10112021_MIN_1163.PDF,https://viewnews.com.au/post/2021/11/climate-emergency-demands-stronger-climate-action-at-state-and-federal-levels/,,,Declared CE,False,1159315807.0,-26.7079095,152.8508329
105,Austrália,AUS,municipal,Surf Coast Shire Council,VIC,2019.0,27 Aug 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/ced-regions-in-australia/,https://www.miragenews.com/climate-emergency-action-heats-up/,,,Declared CE,False,1159313263.0,-38.339969,144.097351
106,Austrália,AUS,municipal,Swan City Council,WA,2019.0,28 Aug 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/ced-regions-in-australia/,,,,Recognised CE,False,1159315805.0,-31.9319845,115.9190544
107,Austrália,AUS,municipal,Sydney City Council,NSW,2019.0,24 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://meetings.cityofsydney.nsw.gov.au/documents/s30506/Our%20Response%20to%20the%20Climate%20Emergency.pdf,,,,Declared CE,False,1159313299.0,-33.8698439,151.2082848
108,Austrália,AUS,municipal,Tweed Shire Council,NSW,2019.0,19 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.tweed.nsw.gov.au/Controls/Meetings/Documents/190919%20-%20CNL%20-%20Ordinary%20Minutes.pdf,https://www.echo.net.au/2019/09/tweed-declares-climate-emergency/,,,Declared CE,False,1159313299.0,-28.349407,153.3449268
109,Austrália,AUS,municipal,Upper Hunter Shire Council,NSW,2019.0,25 Feb 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://upperhunter.nsw.gov.au/f.ashx/documents/meetings/2019/OC_25022019_MIN_AT.pdf,https://www.sconeadvocate.com.au/story/5929581/council-acknowledges-climate-emergency/,,,Recognised CE,False,1159313299.0,-31.9812831,150.6469825
110,Austrália,AUS,municipal,Victor Harbor Council,SA,2019.0,16 Dec 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.victor.sa.gov.au/__data/assets/pdf_file/0020/391052/20191216-Public-Minutes.pdf,https://www.victorharbortimes.com.au/story/6548131/alexandrina-and-victor-harbor-councils-declare-a-climate-emergency-at-december-meetings/,,,Declared CE,False,1159313267.0,-35.5545579,138.6234743
111,Austrália,AUS,municipal,Victoria Park Town Council,WA,2018.0,14 Aug 2018,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/07/Victoria-Park-Minutes.pdf,,,,Recognised CE,False,1159315805.0,-31.9723554,115.8954511
112,Austrália,AUS,municipal,Vincent City Council,WA,2018.0,4 Apr 2018,ativo,CEDAMIA,declaracao-formal,amarelo,http://vincent.infocouncil.biz/Open/2018/04/CO_20180404_MIN_3122_WEB.htm,,,,Endorsed CE,False,1159315805.0,-31.931178,115.8517428
113,Austrália,AUS,municipal,Warrnambool City Council,VIC,2019.0,7 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.warrnambool.vic.gov.au/sites/warrnambool.vic.gov.au/files/documents/council/meetings/2019/Ordinary_Council_Meeting_-_7_O_Fztb2VOeCUmN6OU_GLuD5w_v2.pdf,,,,Recognised CE,False,1159313263.0,-38.3826242,142.4814199
114,Austrália,AUS,municipal,Waverley Council,NSW,2019.0,10 Dec 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://waverley.infocouncil.biz/Open/2019/12/CM_20191210_MIN_504.PDF,https://www.facebook.com/permalink.php?story_fbid=478274876141850&id=100018780251358,,,Declared CE,False,1159313299.0,-33.8839305,151.2769347
115,Austrália,AUS,municipal,Whitehorse City Council,VIC,2022.0,12 Sep 2022,ativo,CEDAMIA,declaracao-formal,amarelo,https://whitehorse.infocouncil.biz/Open/2022/09/CO_20220912_MIN_1222_WEB.htm,,,,Declared CE,False,1159313263.0,-37.8279639,145.1564876
116,Austrália,AUS,municipal,Willoughby City Council,NSW,2019.0,17 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://www.willoughby.nsw.gov.au/council-meetings/general-council-meetings/?fbclid=IwAR2Gw7eaxxdKtkRJzwHzdbAoiik_DctdCMkx9g8BVR3F2yC4OGwWlh5bYo0,https://wepa.org.au/2019/10/19/success-willoughby-acknowledges-climate-emergency/,,,Declared CE,False,1159313299.0,-33.8015995,151.1836478
117,Austrália,AUS,municipal,Wingecarribee Shire Council,NSW,2020.0,12 Feb 2020,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.wsc.nsw.gov.au/uploads/3849/oc_12022020_min_saved.pdf,https://www.southernhighlandnews.com.au/story/6627975/council-takes-action-on-climate-change/?fbclid=IwAR1E1YaLipYDNCukCYcaD1WC9e6u6hna-fbD7wr1sqYH5i9arw8TnQEZIIk,,,Declared CE,False,1159313299.0,-34.4907899,150.3669269
118,Austrália,AUS,municipal,Wollongong City Council,NSW,2019.0,12 Aug 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://wollongong.nsw.gov.au/__data/assets/pdf_file/0033/39768/Council-Minutes-12-August-2019.pdf,,,,Recognised CE,False,1159313299.0,-34.4278083,150.893054
119,Austrália,AUS,municipal,Woollahra Municipal Council,NSW,2019.0,9 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.woollahra.nsw.gov.au/__data/assets/pdf_file/0008/207755/Council_Minutes_-_9_Sep_2019.pdf,,,,Acknowledged CE,False,1159313299.0,-33.8618335,151.2733318
120,Austrália,AUS,municipal,Yarra City Council,VIC,2017.0,7 Feb 2017,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/07/Yarra-20170207-Ordinary-Council-Minutes.pdf,,,,Recognised CE,False,1159313263.0,-37.7295526,145.4981195
121,Austrália,AUS,municipal,Yarra Ranges Council,VIC,2019.0,10 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2019/09/Yarra-Ranges-2019-09-10-_Council_Meeting_Minutes.pdf,,,,Recognised CE,False,1159313263.0,-37.7500105,145.7239564
122,Áustria,AUT,nacional,Austrian National Council (Lower House),-,2019.0,25 Sep 2019,ativo,CEDAMIA,declaracao-formal,vermelho,https://www.parlament.gv.at/PAKT/PR/JAHR_2019/PK0944/index.shtml,,,,Klimanotstand,False,,,
123,Áustria,AUT,municipal,Bregenz city council,Vorarlberg,2021.0,25 Mar 2021,ativo,CEDAMIA,declaracao-formal,amarelo,,,,,Klimanotstand,False,1159312633.0,47.5025779,9.7472924
124,Áustria,AUT,municipal,Hart bei Graz Municipal Council,Styria,2019.0,4 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.ots.at/presseaussendung/OTS_20190710_OTS0058/gemeinderat-ruft-klimanotstand-in-hart-bei-graz-aus,,,Klimanotstand,False,1159312639.0,47.0468304,15.5124018
125,Áustria,AUT,municipal,Hartberg Town Council,Styria,2019.0,8 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.meinbezirk.at/hartberg-fuerstenfeld/c-lokales/hartberg-ruft-klimanotstand-aus_a3504612,,,Klimanotstand,False,1159312639.0,47.2809371,15.9691769
126,Áustria,AUT,municipal,Innsbruck City Council,Tyrol,2019.0,19 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.innsbruck.gv.at/page.cfm?vpath=buergerinnen--politik/gemeinderat/gemeinderatssitzungen&genericpageid=37180,,,,Klimanotstand,False,1159312647.0,47.2654296,11.3927685
127,Áustria,AUT,municipal,Kufstein Town Council,Tyrol,2019.0,10 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.dolomitenstadt.at/2019/07/11/kufstein-ruft-einstimmig-klimanotstand-aus/,,,Klimanotstand,False,1159312647.0,47.582996,12.1692134
128,Áustria,AUT,municipal,Michaelerberg-Pruggern Council,Styria,2019.0,13 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://fm4.orf.at/stories/2987081/,,,Klimanotstand,False,1159312639.0,47.384911,13.8830196
129,Áustria,AUT,municipal,Ried im Innkreis Municipal Council,Upper Austria,2019.0,4 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.alianzadelclima.org/fileadmin/Inhalte/2_Municipalities/Climate_Emergency/Ried_im_Innkreis_Klimanotstandsbeschluss.pdf,,,,Klimanotstand,False,1159312643.0,48.2085868,13.48839
130,Áustria,AUT,municipal,Steyregg Municipal Council,Upper Austria,2019.0,4 Jul 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.alianzadelclima.org/fileadmin/Inhalte/2_Municipalities/Climate_Emergency/Stadtgemeinde_Steyregg_-_Ausrufung_Klimanotstand.pdf,,,,Klimanotstand,False,1159312643.0,48.2858001,14.3721605
131,Áustria,AUT,municipal,Traiskirchen Town Council,Lower Austria,2019.0,24 Jun 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.traiskirchen.gv.at/news/?tx_news_pi1%5Bnews%5D=1056&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=4c9303f75aa621b954c9bebbb4ab5895,,,,Declared CE,False,1159312649.0,48.0165767,16.3153394
132,Áustria,AUT,estadual,Vorarlberg State Parliament,Vorarlberg,2019.0,4 Jul 2019,ativo,CEDAMIA,declaracao-formal,laranja,,https://vorarlberg.orf.at/stories/3003146/,,,Klimanotstand,False,1159312633.0,,
133,Bangladesh,BGD,nacional,Bangladesh National Assembly বাংলাদেশ জাতীয় সংসদ,,2019.0,13 Nov 2019,ativo,CEDAMIA,declaracao-formal,vermelho,,https://en.prothomalo.com/bangladesh/news/204894/Bangladesh-parliament-adopts-motion-declaring,,,Planetary Emergency,False,,,
134,Bélgica,BEL,municipal,Anderlecht Municipal Council,Brussels Capital Region,2019.0,24 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://publi.irisnet.be/web/download?pubKey=P0d808b6b-b764-4314-a463-b8a090d847fe,,,,climatique et écologique,False,1159315379.0,50.8286899,4.2895569
135,Bélgica,BEL,municipal,Auderghem Municipal Council,Brussels Capital Region,2020.0,30 Jan 2020,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.rtbf.be/info/belgique/detail_auderghem-devient-la-17e-commune-bruxelloise-a-declarer-l-urgence-climatique?id=10421110,,,urgence climatique,False,1159315379.0,50.8084174,4.4383633
136,Bélgica,BEL,municipal,Berchem-Sainte-Agathe Municipal Council,Brussels Capital Region,2019.0,16 Dec 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.rtbf.be/info/belgique/detail_auderghem-devient-la-17e-commune-bruxelloise-a-declarer-l-urgence-climatique?id=10421110,,,climatique et environnementale,False,1159315379.0,50.8649231,4.2946734
137,Bélgica,BEL,municipal,Brussels City Council,Brussels Capital Region,2019.0,23 Sep 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.brussels.be/sites/default/files/14.-_Compte_rendu_-_Conseil_communal_du_23_septembre_2019.pdf,http://www.flanderstoday.eu/brussels-city-declares-climate-emergency,,,urgence climatique,False,1159315379.0,50.8467372,4.352493
138,Bélgica,BEL,municipal,Charleroi Municipal Council,Wallonia,2020.0,28 Sep 2020,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.cedamia.org/wp-content/uploads/2020/10/Charleroimotion-urgence-climatique-1.pdf,,,,climatique et écologique,False,,50.4116233,4.444528
139,Bélgica,BEL,municipal,Châtelet Town Council,Wallonia,2019.0,23 Dec 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,https://www.lanouvellegazette.be/495411/article/2019-12-29/une-motion-detat-durgence-climatique-votee-chatelet,,,urgence climatique,False,,50.4046075,4.5243511
140,Bélgica,BEL,municipal,Etterbeek Municipal Council,Brussels Capital Region,2019.0,14 Oct 2019,ativo,CEDAMIA,declaracao-formal,amarelo,,,,,climatique et écologique,False,1159315379.0,50.8334943,4.3952213
141,Bélgica,BEL,municipal,Ganshoren Municipal Council,Brussels Capital Region,2019.0,21 Nov 2019,ativo,CEDAMIA,declaracao-formal,amarelo,https://www.ganshoren.be/content/uploads/2019/11/conseil-note-explicative-compl-211119.pdf,https://www.rtbf.be/info/belgique/detail_auderghem-devient-la-17e-commune-bruxelloise-a-declarer-l-urgence-climatique?id=10421110,,,climatique et écologique,False,1159315379.0,50.8703273,4.307798
142,Bélgica,BEL,municipal,Ixelles Municipal Council,Brussels Capital Region,2019.0,19 Dec 2019,ativo,CEDAMIA,declaracao-formal,amarelo,http://www.ixelles.be/uploads/conseil/motions-fr/28.pdf,https://www.ganshoren.be/content/uploads/2019/11/conseil-note-explicative-compl-211119.pdf,,,urgence climatique,False,1159315379.0,50.8331141,4.3668279
